Orden;Material;Documento material;Descripción material;Ctd.en UM base y signo +/-;Impte.mon.local;Clase de movimiento;Fecha de documento;Fecha contabiliz.;Almacén;Ind.movim.mercancías;Centro;Pos.documento mat.;Lote;Indicador Debe/Haber;Moneda;Reserva
1083042;13000367;4916487536;COSTILLA DE POLLO;-140;-182.000;531;21/5/2026;21/5/2026;1001;1;B010;1;2605210122;S;COP;1950173
1083042;13000367;4916490056;COSTILLA DE POLLO;-140;-182.000;531;21/5/2026;21/5/2026;1001;1;B010;1;2605210122;S;COP;1950173
1083042;13000367;4916490060;COSTILLA DE POLLO;-140;-182.000;531;21/5/2026;21/5/2026;1001;1;B010;1;2605210122;S;COP;1950173
1083042;13000367;4916492134;COSTILLA DE POLLO;-96,500;-125.450;531;21/5/2026;21/5/2026;1001;1;B010;1;2605210122;S;COP;1950173
1083042;13000367;4916492880;COSTILLA DE POLLO;-140;-182.000;531;21/5/2026;21/5/2026;1001;1;B010;1;2605210122;S;COP;1950173
1083042;13000367;4916492920;COSTILLA DE POLLO;-123,800;-160.940;531;21/5/2026;21/5/2026;1001;1;B010;1;2605210122;S;COP;1950173
1083042;13000369;4916485214;PIEL DE POLLO;-140;-98.000;531;21/5/2026;21/5/2026;1001;1;B010;1;2605210122;S;COP;1950173
1083042;13000369;4916485521;PIEL DE POLLO;-140;-98.000;531;21/5/2026;21/5/2026;1001;1;B010;1;2605210122;S;COP;1950173
1083042;13000369;4916485522;PIEL DE POLLO;-140;-98.000;531;21/5/2026;21/5/2026;1001;1;B010;1;2605210122;S;COP;1950173
1083042;13000369;4916490086;PIEL DE POLLO;-140;-98.000;531;21/5/2026;21/5/2026;1001;1;B010;1;2605210122;S;COP;1950173
1083042;13000369;4916490088;PIEL DE POLLO;-140;-98.000;531;21/5/2026;21/5/2026;1001;1;B010;1;2605210122;S;COP;1950173
1083042;13000369;4916492716;PIEL DE POLLO;-140;-98.000;531;21/5/2026;21/5/2026;1001;1;B010;1;2605210122;S;COP;1950173
1083042;13000369;4916493045;PIEL DE POLLO;-55,300;-38.710;531;21/5/2026;21/5/2026;1001;1;B010;1;2605210122;S;COP;1950173
1083042;18001585;4916509513;BOLSA FUNDA BTOX10BOLX100UN;120;25.872;261;23/5/2026;23/5/2026;1001;1;B010;1;2604151095;H;COP;1950173
1083042;18001596;4916477517;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916477533;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916477546;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916477562;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916477573;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916477598;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916477607;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916477612;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916477618;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916477624;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916479540;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916479545;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916479573;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916479576;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916479895;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916479908;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916479973;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916479981;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916480014;ETIQUETA COLORES CJX6ROLX3800UN;30;3.000;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916480060;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916480119;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916480126;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916480130;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916480146;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916480162;ETIQUETA COLORES CJX6ROLX3800UN;30;3.000;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916480165;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916480212;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916480217;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916480243;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916483610;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916484263;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916484268;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916484292;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916484404;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916484485;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916484552;ETIQUETA COLORES CJX6ROLX3800UN;3;300;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916484583;ETIQUETA COLORES CJX6ROLX3800UN;84;8.399;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916484593;ETIQUETA COLORES CJX6ROLX3800UN;70;6.999;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916484730;ETIQUETA COLORES CJX6ROLX3800UN;2;200;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916485012;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916485210;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916485520;ETIQUETA COLORES CJX6ROLX3800UN;2;200;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916485732;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916485799;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916486626;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916486636;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916486893;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916486909;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916486953;ETIQUETA COLORES CJX6ROLX3800UN;3;300;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916487039;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916487336;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916487533;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916488910;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916490043;ETIQUETA COLORES CJX6ROLX3800UN;2;200;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916490079;ETIQUETA COLORES CJX6ROLX3800UN;2;200;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916491813;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916491972;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916492015;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916492069;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916492128;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916492133;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916492710;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916492878;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916492885;ETIQUETA COLORES CJX6ROLX3800UN;14;1.400;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916492910;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916492916;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916493043;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916493317;ETIQUETA COLORES CJX6ROLX3800UN;2;200;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916493320;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950173
1083042;18001596;4916509513;ETIQUETA COLORES CJX6ROLX3800UN;452;45.195;261;23/5/2026;23/5/2026;1001;1;B010;3;2404011303;H;COP;1950173
1083042;18001612;4916509513;CINTA DE RESINA 110*450M ROLX45000CM;2.145,800;0;261;23/5/2026;23/5/2026;1001;1;B010;2;2603311297;H;COP;1950173
1083042;18001590;4916509513;BOLSA FUNDA PERFORADA BTOX10BOLX100UN;550;126.420;261;23/5/2026;23/5/2026;1004;2;B010;4;2604291332;H;COP;0
1083042;12002547;5001989623;CARNE FILETE DE POLLO;-134;-1.973.552;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001989625;CARNE FILETE DE POLLO;-185;-2.724.680;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001989627;CARNE FILETE DE POLLO;-177,400;-2.612.747;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001989629;CARNE FILETE DE POLLO;-170,400;-2.509.651;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001989640;CARNE FILETE DE POLLO;-175;-2.577.400;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001989642;CARNE FILETE DE POLLO;-168,800;-2.486.086;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001989644;CARNE FILETE DE POLLO;-363,900;-5.359.519;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001989647;CARNE FILETE DE POLLO;-184,400;-2.715.843;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001989649;CARNE FILETE DE POLLO;-186,500;-2.746.772;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001989943;CARNE FILETE DE POLLO;-197,800;-2.913.198;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001989987;CARNE FILETE DE POLLO;-197,900;-2.914.671;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001990248;CARNE FILETE DE POLLO;-200;-2.945.600;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001990443;CARNE FILETE DE POLLO;-192,500;-2.835.140;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001990450;CARNE FILETE DE POLLO;-198,600;-2.924.981;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001990457;CARNE FILETE DE POLLO;-201;-2.960.328;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001990478;CARNE FILETE DE POLLO;-200,400;-2.951.491;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001990486;CARNE FILETE DE POLLO;-148,500;-2.187.108;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001990674;CARNE FILETE DE POLLO;-202,700;-2.985.366;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001990690;CARNE FILETE DE POLLO;-222,800;-3.281.398;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001990871;CARNE FILETE DE POLLO;-214,200;-3.154.738;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001990878;CARNE FILETE DE POLLO;-195,700;-2.882.270;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001990925;CARNE FILETE DE POLLO;-196,600;-2.895.525;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001990931;CARNE FILETE DE POLLO;-191,100;-2.814.521;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001991013;CARNE FILETE DE POLLO;-216,100;-3.182.721;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001991156;CARNE FILETE DE POLLO;-214,300;-3.156.210;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001991243;CARNE FILETE DE POLLO;-197,500;-2.908.780;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001991264;CARNE FILETE DE POLLO;-211,700;-3.117.918;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001991268;CARNE FILETE DE POLLO;-188,100;-2.770.337;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001991272;CARNE FILETE DE POLLO;-74,400;-1.095.763;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001991326;CARNE FILETE DE POLLO;-200;-2.945.600;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001991327;CARNE FILETE DE POLLO;-200;-2.945.600;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083042;12002547;5001991333;CARNE FILETE DE POLLO;-168,500;-2.481.668;101;21/5/2026;21/5/2026;1001;4;B010;1;2605210122;S;COP;0
1083043;11000784;4916478395;ALAS DE POLLO MP;426,400;3.558.719;261;21/5/2026;21/5/2026;1001;1;B010;1;2605200984;H;COP;1950182
1083043;11000784;4916478402;ALAS DE POLLO MP;205;1.710.923;261;21/5/2026;21/5/2026;1001;1;B010;1;2605201467;H;COP;1950182
1083043;11000784;4916482649;ALAS DE POLLO MP;70,600;590.249;261;21/5/2026;21/5/2026;1001;1;B010;1;2605210499;H;COP;1950182
1083043;11000784;4916487277;ALAS DE POLLO MP;19,100;159.649;261;21/5/2026;21/5/2026;1001;1;B010;1;2605160405;H;COP;1950182
1083043;11000784;4916489976;ALAS DE POLLO MP;150;1.253.790;261;21/5/2026;21/5/2026;1001;1;B010;1;2605211254;H;COP;1950182
1083043;11000784;4916489976;ALAS DE POLLO MP;7,700;64.361;261;21/5/2026;21/5/2026;1001;1;B010;2;2605180785;H;COP;1950182
1083043;11000784;4916489976;ALAS DE POLLO MP;81,800;683.734;261;21/5/2026;21/5/2026;1001;1;B010;3;2605160356;H;COP;1950182
1083043;11001117;4916484782;POLLO FRESCO CJX20UN;5.000;62.913.592;261;21/5/2026;21/5/2026;1001;1;B010;1;2605180891;H;COP;1950182
1083043;11001117;4916488472;POLLO FRESCO CJX20UN;4.260;53.342.325;261;21/5/2026;21/5/2026;1001;1;B010;1;2605180891;H;COP;1950182
1083043;12001209;4916485716;SALMUERA CRISPY;114,880;208.163;261;21/5/2026;21/5/2026;1001;1;B010;1;2605200265;H;COP;1950182
1083043;12001209;4916488427;SALMUERA CRISPY;344,640;624.488;261;21/5/2026;21/5/2026;1001;1;B010;1;2605210147;H;COP;1950182
1083043;12001211;4916485710;SALMUERA IMOR;533,400;469.925;261;21/5/2026;21/5/2026;1001;1;B010;1;2605200270;H;COP;1950182
1083043;12001211;4916492690;SALMUERA IMOR;853,440;751.881;261;21/5/2026;21/5/2026;1001;1;B010;1;2605210149;H;COP;1950182
1083043;12001211;4916493197;SALMUERA IMOR;-213,360;-187.970;262;21/5/2026;21/5/2026;1001;1;B010;1;2605210149;S;COP;1950182
1083043;13000368;4916481013;GRASA DE POLLO;-48,600;-14.580;531;21/5/2026;21/5/2026;1001;1;B010;1;2605210132;S;COP;1950182
1083043;13000368;4916487982;GRASA DE POLLO;-12;-3.600;531;21/5/2026;21/5/2026;1001;1;B010;1;2605210132;S;COP;1950182
1083043;13000368;4916487996;GRASA DE POLLO;-20;-6.000;531;21/5/2026;21/5/2026;1001;1;B010;1;2605210132;S;COP;1950182
1083043;13000368;4916488000;GRASA DE POLLO;-20;-6.000;531;21/5/2026;21/5/2026;1001;1;B010;1;2605210132;S;COP;1950182
1083043;13000370;4916492944;PRESAS POLLO DE SEGUNDA;-21,400;-142.310;531;21/5/2026;21/5/2026;1001;1;B010;1;2605210132;S;COP;1950182
1083043;13000371;4916484333;PUNTILLAS;-100;-20.000;531;21/5/2026;21/5/2026;1001;1;B010;1;2605210132;S;COP;1950182
1083043;13000371;4916487122;PUNTILLAS;-80;-16.000;531;21/5/2026;21/5/2026;1001;1;B010;1;2605210132;S;COP;1950182
1083043;13000371;4916487704;PUNTILLAS;-180;-36.000;531;21/5/2026;21/5/2026;1001;1;B010;1;2605210132;S;COP;1950182
1083043;13000371;4916488037;PUNTILLAS;-12;-2.400;531;21/5/2026;21/5/2026;1001;1;B010;1;2605210132;S;COP;1950182
1083043;13000371;4916488059;PUNTILLAS;-20;-4.000;531;21/5/2026;21/5/2026;1001;1;B010;1;2605210132;S;COP;1950182
1083043;18001587;4916492690;BOLSA POLLO ORIGINAL  BTOX2500UN;2.000;211.665;261;21/5/2026;21/5/2026;1001;1;B010;2;2604221256;H;COP;1950182
1083043;18001588;4916488427;BOLSA POLLO CRISPY  BTOX2500UN;900;95.188;261;21/5/2026;21/5/2026;1001;1;B010;2;2604291273;H;COP;1950182
1083043;18001596;4916477434;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916477438;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916477442;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916478191;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916478245;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916478305;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916478421;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916478423;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916478445;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916478456;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916478469;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916478499;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916478512;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916478531;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916478539;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916478620;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916479081;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916479127;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916479144;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916479273;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916479354;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916479438;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916479511;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916479586;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916479705;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916479741;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916479759;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916479810;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916479860;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916479869;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
1083043;18001596;4916479897;ETIQUETA COLORES CJX6ROLX3800UN;1;100;261;21/5/2026;21/5/2026;1001;1;B010;1;2404011303;H;COP;1950182
